Name,Accuracy,Loss
model--1610719647 ,1610720102,0.8,0.12428038567304611
model--1610719647 ,1610720102,0.94,0.04862285032868385
model--1610719647 ,1610720102,0.9,0.07413814216852188
model--1610719647 ,1610720102,0.96,0.024225715547800064
model--1610719647 ,1610720102,0.93,0.0680868923664093
model--1610719647 ,1610720102,0.9,0.06076082959771156
model--1610719647 ,1610720102,0.87,0.11250599473714828
model--1610719647 ,1610720102,0.97,0.03482301905751228
model--1610719647 ,1610720102,0.89,0.07490871846675873
model--1610719647 ,1610720102,0.94,0.05606865882873535
model--1610719647 ,1610720102,0.9,0.0870051458477974
model--1610719647 ,1610720102,0.88,0.0735233947634697
model--1610719647 ,1610720102,0.9,0.07558553665876389
model--1610719647 ,1610720102,0.87,0.08201265335083008
model--1610719647 ,1610720102,0.94,0.050030000507831573
model--1610719647 ,1610720103,0.93,0.05409369245171547
model--1610719647 ,1610720103,0.96,0.03762545809149742
model--1610719647 ,1610720103,0.93,0.06042758375406265
model--1610719647 ,1610720103,0.89,0.08610508590936661
model--1610719647 ,1610720103,0.9,0.0742417648434639
model--1610719647 ,1610720103,0.84,0.11311832070350647
model--1610719647 ,1610720103,0.92,0.05791466683149338
model--1610719647 ,1610720103,0.94,0.04769733175635338
model--1610719647 ,1610720103,0.92,0.06564655900001526
model--1610719647 ,1610720103,0.94,0.051112499088048935
model--1610719647 ,1610720103,0.86,0.10842473804950714
model--1610719647 ,1610720103,0.78,0.1469631791114807
model--1610719647 ,1610720103,0.92,0.06266758590936661
model--1610719647 ,1610720103,0.87,0.10302697867155075
model--1610719647 ,1610720103,0.91,0.06045951321721077
model--1610719647 ,1610720103,0.94,0.049850836396217346
model--1610719647 ,1610720103,0.91,0.07803788781166077
model--1610719647 ,1610720103,0.92,0.059879884123802185
model--1610719647 ,1610720103,0.89,0.08502435684204102
model--1610719647 ,1610720104,0.83,0.11577285826206207
model--1610719647 ,1610720104,0.87,0.094086654484272
model--1610719647 ,1610720104,0.95,0.05765193700790405
model--1610719647 ,1610720104,0.92,0.06809583306312561
model--1610719647 ,1610720104,0.96,0.032744746655225754
model--1610719647 ,1610720104,0.9,0.06919050216674805
model--1610719647 ,1610720104,0.91,0.0599968358874321
model--1610719647 ,1610720104,0.94,0.03859503194689751
model--1610719647 ,1610720104,0.9,0.078301340341568
model--1610719647 ,1610720104,0.92,0.05881129205226898
model--1610719647 ,1610720104,0.91,0.05935296788811684
model--1610719647 ,1610720104,0.95,0.03755991905927658
model--1610719647 ,1610720104,0.93,0.07324718683958054
model--1610719647 ,1610720104,0.94,0.043672092258930206
model--1610719647 ,1610720104,0.94,0.04836726188659668
model--1610719647 ,1610720104,0.93,0.04296328127384186
model--1610719647 ,1610720104,0.92,0.055314309895038605
model--1610719647 ,1610720104,0.95,0.04676687717437744
model--1610719647 ,1610720104,0.95,0.036097943782806396
model--1610719647 ,1610720105,0.95,0.037044256925582886
model--1610719647 ,1610720105,0.92,0.05227399617433548
model--1610719647 ,1610720105,0.93,0.05048420652747154
model--1610719647 ,1610720105,0.96,0.04585525020956993
model--1610719647 ,1610720105,0.92,0.04531927779316902
model--1610719647 ,1610720105,0.94,0.057543858885765076
model--1610719647 ,1610720105,0.92,0.05797071382403374
model--1610719647 ,1610720105,0.97,0.030084019526839256
model--1610719647 ,1610720105,0.99,0.02022857591509819
model--1610719647 ,1610720105,0.94,0.05451071634888649
model--1610719647 ,1610720105,0.93,0.06832551211118698
model--1610719647 ,1610720105,0.9,0.07065732032060623
model--1610719647 ,1610720105,0.93,0.05712547525763512
model--1610719647 ,1610720105,0.88,0.09390335530042648
model--1610719647 ,1610720105,0.96,0.05138792842626572
model--1610719647 ,1610720105,0.94,0.04841961711645126
model--1610719647 ,1610720105,0.96,0.04632444307208061
model--1610719647 ,1610720105,0.95,0.04023735970258713
model--1610719647 ,1610720105,0.94,0.04251967370510101
model--1610719647 ,1610720106,0.94,0.05478837713599205
model--1610719647 ,1610720106,0.91,0.08377277106046677
model--1610719647 ,1610720106,0.96,0.04789847135543823
model--1610719647 ,1610720106,0.96,0.04484623670578003
model--1610719647 ,1610720106,0.9,0.0768333151936531
model--1610719647 ,1610720106,0.92,0.07528495788574219
model--1610719647 ,1610720106,0.91,0.07060398161411285
model--1610719647 ,1610720106,0.94,0.058985140174627304
model--1610719647 ,1610720106,0.95,0.06456376612186432
model--1610719647 ,1610720106,0.87,0.11014080047607422
model--1610719647 ,1610720106,0.9,0.06988094747066498
model--1610719647 ,1610720106,0.93,0.05845172703266144
model--1610719647 ,1610720106,0.88,0.09161901473999023
model--1610719647 ,1610720106,0.93,0.05790872499346733
model--1610719647 ,1610720106,0.93,0.06411603838205338
model--1610719647 ,1610720106,0.89,0.06843607872724533
model--1610719647 ,1610720106,0.95,0.035307176411151886
model--1610719647 ,1610720106,0.92,0.05767475813627243
model--1610719647 ,1610720106,0.94,0.05353769287467003
model--1610719647 ,1610720107,0.92,0.06582321226596832
model--1610719647 ,1610720107,0.88,0.0957137942314148
model--1610719647 ,1610720107,0.87,0.08659829944372177
model--1610719647 ,1610720107,0.88,0.09645906090736389
model--1610719647 ,1610720107,0.92,0.05103277042508125
model--1610719647 ,1610720107,0.92,0.06589233875274658
model--1610719647 ,1610720107,0.89,0.08066181093454361
model--1610719647 ,1610720107,0.88,0.09345684200525284
model--1610719647 ,1610720107,0.92,0.06753825396299362
model--1610719647 ,1610720107,0.89,0.058646976947784424
model--1610719647 ,1610720107,0.92,0.05441112071275711
model--1610719647 ,1610720107,0.95,0.03534669429063797
model--1610719647 ,1610720107,0.94,0.04793759807944298
model--1610719647 ,1610720107,0.91,0.08152103424072266
model--1610719647 ,1610720107,0.9,0.07883705198764801
model--1610719647 ,1610720107,0.9,0.06352443993091583
model--1610719647 ,1610720107,0.87,0.09666726738214493
model--1610719647 ,1610720107,0.89,0.07381246238946915
model--1610719647 ,1610720107,0.9,0.09229909628629684
model--1610719647 ,1610720108,0.94,0.04975345358252525
model--1610719647 ,1610720108,0.92,0.06325951963663101
model--1610719647 ,1610720108,0.9,0.07512825727462769
model--1610719647 ,1610720108,0.89,0.09003015607595444
model--1610719647 ,1610720108,0.89,0.08811669051647186
model--1610719647 ,1610720108,0.88,0.0953996479511261
model--1610719647 ,1610720108,0.87,0.0884806290268898
model--1610719647 ,1610720108,0.89,0.07777558267116547
model--1610719647 ,1610720108,0.89,0.08100421726703644
model--1610719647 ,1610720108,0.92,0.07775500416755676
model--1610719647 ,1610720108,0.9,0.07424723356962204
model--1610719647 ,1610720108,0.85,0.10603711009025574
model--1610719647 ,1610720108,0.85,0.10078345239162445
model--1610719647 ,1610720108,0.87,0.1007637158036232
model--1610719647 ,1610720108,0.82,0.12617477774620056
model--1610719647 ,1610720108,0.87,0.09016633778810501
model--1610719647 ,1610720108,0.86,0.09016748517751694
model--1610719647 ,1610720108,0.93,0.06848486512899399
model--1610719647 ,1610720108,0.92,0.06515919417142868
model--1610719647 ,1610720109,0.89,0.09125478565692902
model--1610719647 ,1610720109,0.88,0.09313468635082245
model--1610719647 ,1610720109,0.86,0.10703373700380325
model--1610719647 ,1610720109,0.9,0.08530505746603012
model--1610719647 ,1610720109,0.88,0.11405587941408157
model--1610719647 ,1610720109,0.87,0.0967659279704094
model--1610719647 ,1610720109,0.9,0.07467708736658096
model--1610719647 ,1610720109,0.91,0.07466962933540344
model--1610719647 ,1610720109,0.87,0.09482932835817337
model--1610719647 ,1610720109,0.96,0.04463183134794235
model--1610719647 ,1610720109,0.84,0.11792314052581787
model--1610719647 ,1610720109,0.84,0.12343917787075043
model--1610719647 ,1610720109,0.84,0.10082210600376129
model--1610719647 ,1610720109,0.86,0.10438725352287292
model--1610719647 ,1610720109,0.93,0.044725630432367325
model--1610719647 ,1610720109,0.93,0.046978335827589035
model--1610719647 ,1610720109,0.92,0.05944758281111717
model--1610719647 ,1610720109,0.86,0.08474823087453842
model--1610719647 ,1610720109,0.87,0.09460742771625519
model--1610719647 ,1610720110,0.91,0.07273034751415253
model--1610719647 ,1610720110,0.92,0.0694705918431282
model--1610719647 ,1610720110,0.86,0.11098144203424454
model--1610719647 ,1610720110,0.9,0.0730467364192009
model--1610719647 ,1610720110,0.87,0.094406858086586
model--1610719647 ,1610720110,0.91,0.0637146607041359
model--1610719647 ,1610720110,0.89,0.09190914034843445
model--1610719647 ,1610720110,0.91,0.07677450031042099
model--1610719647 ,1610720110,0.94,0.06118432804942131
model--1610719647 ,1610720110,0.9,0.07238995283842087
model--1610719647 ,1610720110,0.9,0.08761218935251236
model--1610719647 ,1610720110,0.93,0.06365600228309631
model--1610719647 ,1610720110,0.96,0.03941311687231064
model--1610719647 ,1610720110,0.92,0.06352751702070236
model--1610719647 ,1610720110,0.96,0.03597501292824745
model--1610719647 ,1610720110,0.94,0.071566641330719
model--1610719647 ,1610720110,0.9,0.07551442831754684
model--1610719647 ,1610720110,0.83,0.12487742304801941
model--1610719647 ,1610720110,0.91,0.07138652354478836
model--1610719647 ,1610720110,0.9,0.08712190389633179
model--1610719647 ,1610720111,0.87,0.07883845269680023
model--1610719647 ,1610720111,0.94,0.0537433885037899
model--1610719647 ,1610720111,0.93,0.05944241210818291
model--1610719647 ,1610720111,0.95,0.04009002447128296
model--1610719647 ,1610720111,0.92,0.07418346405029297
model--1610719647 ,1610720111,0.93,0.04594196379184723
model--1610719647 ,1610720111,0.95,0.04572489485144615
model--1610719647 ,1610720111,0.89,0.07049039006233215
model--1610719647 ,1610720111,0.91,0.0630621686577797
model--1610719647 ,1610720111,0.94,0.051539599895477295
model--1610719647 ,1610720111,0.93,0.0447816364467144
model--1610719647 ,1610720111,0.93,0.05999080836772919
model--1610719647 ,1610720111,0.9,0.07075677812099457
model--1610719647 ,1610720111,0.95,0.03824026137590408
model--1610719647 ,1610720111,0.89,0.06479949504137039
model--1610719647 ,1610720111,0.98,0.031913772225379944
model--1610719647 ,1610720111,0.95,0.04482578486204147
model--1610719647 ,1610720111,0.93,0.06174911931157112
model--1610719647 ,1610720111,0.95,0.045357149094343185
model--1610719647 ,1610720112,0.9814814814814815,0.02472919411957264
